number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3,39.64126,52.0362145631068,25.0024880452487,34.367571214091,0.676349492898527,0.46533303476495,80.89568,43.4676621359223,37.6729413103605,39.7016325634401,1050.26666666667,1000.37184466019,1003.23599496782,941.687217922557,1.05554898364488,0.983527121132728,737.9,383.094174757282,302.286556469556,342.009259630929,107.0,126.427184466019,90.5682563528823,105.931623711809,0.929662393354685,0.697333961232294,142,87.0097087378641,64.5032298932904,69.6046536137788,3610.417,4467.85232038835,289.366903480004,252.31194354639,0.513305445308248,0.251473701506186,8568.749,4159.72049514563,3626.16274792578,4047.88799334263,83.8333333333333,66.8650485436893,48.7294319545483,39.1513002932674,0.779311949124919,0.79788799030288,146.9,39.3058252427184,60.0307883969181,50.6355447294308,44.0533333333333,27.4178640776699,10.0432790884993,6.30945882978207,0.52242725572546,0.719964581005288,104.64,14.1355339805825,44.4270228076962,33.0985450550054,64.6752766666667,45.2524987378641,5.80161271047637,3.39969627752311,0.592631124436051,0.682378268552095,139.97417,26.2038119417476,57.64062928022,45.0757502554308,4.0,4.10679611650485,3.91486764116886,3.9975765301791,1.0775563270668,0.933993279476379,2,1.88349514563107,0.816496580927726,0.923402544615507,17.9
3,73.4598333333333,66.4444444444444,63.7388923868472,55.918700889942,0.985161191608971,1.02066720625903,72.9845,21.2075555555556,32.3353111740435,34.4971408078058,718.666666666667,732.7,716.809272986101,730.897557726797,1.09601619464856,1.04013145484644,126.3,202.733333333333,51.9000535217022,51.1282048710233,165.0,154.444444444444,159.662674739383,149.061384751023,1.06787530788523,1.09249851989693,95,13.5555555555556,39.8580815728337,40.1804571377986,7070.33333333333,6605.77777777778,5725.20583637291,5107.43831802925,0.91963103542128,0.917271263762561,10040.0,3087.77777777778,4117.85059898432,4382.10808674896,93.5,103.777777777778,83.9497397747648,95.436241279601,1.00597841275234,0.900888359011921,92.5,50.5777777777778,38.3312753070735,35.6099791811783,32.3,35.5444444444444,30.0343828012672,33.088153852085,1.02410527716013,0.901821163512015,29.2,17.6444444444444,12.8018227868795,13.2201959231667,97.6666666666667,111.777777777778,74.5303991372083,91.7948405560986,0.908122540025073,0.817044757528231,127.0,61.5555555555555,54.1992209866116,49.2268620837982,4.66666666666667,4.66666666666667,4.57885697021333,4.57885697021333,1.07899220787758,1.04663048658322,2,1.11111111111111,0.942809041582063,0.942809041582063,5.7
6,78.8920666666667,48.999075,63.8519329338934,33.2725002721026,1.62379617684517,1.60685726207045,141.2506,12.3461892857143,44.462619707895,43.4349638312856,761.566666666667,1028.19107142857,728.19740167699,966.614568557506,1.74230819709119,0.949882291847738,764.1,747.993571428571,255.295728301295,333.834543747126,166.5,108.778571428571,149.413666886705,85.8319355962903,1.71145411321923,1.58267613126329,185,30.6571428571429,60.4228157790306,74.0090310953567,6061.5715,3076.37728571429,1567.49399017628,51.3951759522933,1.49272954798332,1.31680285273451,12368.571,1279.18342857143,4133.1658113438,4231.74367919339,72.055,110.176785714286,41.8534722825166,80.6059100899249,1.46109682902082,0.843864438042448,135.97,81.3960714285714,53.0349927720683,49.3082163215343,12.6203333333333,5.66614285714286,6.94088471718058,1.2211115823971,1.53756655248975,1.44995768814673,25.478,1.80464285714286,8.06434956390712,7.40218029518661,98.00443,71.1651885714286,14.8689375492124,0.8171778067411,0.952178299102172,0.669910384132604,399.97342,57.1276685714286,140.594446849053,137.677788630419,3.16666666666667,2.35,2.88449914061482,2.2236126446723,1.69441507341845,1.41607506126968,4,1.12857142857143,1.46249406456535,1.0241721395491,32.2
5,85.85668,59.345148,66.9334575043563,36.4975417797494,1.42390643320694,1.01473664710411,128.2426,38.08374,49.2950704092164,55.8640658107858,807.1,1008.90474285714,760.488703502938,935.633135015342,1.54873815259953,0.786588485893525,781.6,749.825257142857,288.748492636758,357.403061271272,145.2,106.548285714286,130.372894152888,85.030601255954,1.52628307024617,1.138252811228,158,54.3617142857143,54.2932776686028,70.1123034642367,5960.0858,3275.75514285714,1337.89962752856,56.4273019923134,1.37991779980205,0.836925435008014,8958.571,1851.82628571429,3083.20966932944,3829.78908457817,73.38,113.203771428571,36.8525846907777,103.687410069461,1.30651298781138,0.822104959370459,141.0,81.4277142857143,51.119248820772,39.8969348991593,6.6544,3.98928571428571,3.83978165582791,1.06363964197922,1.36114419899016,0.931221350161881,12.878,1.87222857142857,4.12156735235517,4.74690850416761,109.605316,61.7266171428571,11.8994685113644,0.65868139799828,0.749057057360513,0.296421100700189,399.97342,56.8990971428571,151.488200351841,137.995432625597,2.6,2.30714285714286,2.49146187923103,2.25953484237817,1.5649572502428,1.09927273366922,2,1.14171428571429,0.8,0.505631550940131,18.1
3,129.624833333333,122.136517241379,126.893233047038,120.833643913434,1.07691292980079,0.906706392481002,64.3535,56.484724137931,27.3823961769033,19.1060789511515,669.566666666667,692.993103448276,666.480761533185,691.383529191238,1.09410918493589,0.848435657883004,138.5,383.855172413793,62.7957712659769,45.0207839438668,181.333333333333,161.965517241379,178.309376543312,159.888535551835,1.08169419477022,0.963691933692703,81,63.8275862068966,33.5890193697616,27.9167268590995,9608.66666666667,8615.65517241379,9379.23637444569,8407.34628176998,1.07434687876094,0.96752243867744,5140.0,3538.8275862069,2133.19249535109,2046.14369461799,90.5,101.393103448276,85.4109666768141,98.5794603220478,1.04738668914166,0.770511853793611,59.7,64.1793103448276,27.5945646821978,19.9799197650262,16.2,11.8206896551724,14.4589564649526,10.2175314153441,1.00472703381426,1.07407864803921,14.7,1.84137931034483,6.54675492133316,6.66500791888941,77.3333333333333,77.0,53.2213361570425,64.3930651090277,0.817726799984559,0.783801437380335,135.0,41.8275862068965,55.5957632278656,41.2101427086702,4.33333333333333,4.27586206896552,4.16016764610381,4.18080331199886,1.05790542470367,0.88510982815635,3,2.20689655172414,1.24721912892465,0.943089264219127,1.32
3,144.592733333333,193.292801762115,138.438482228066,189.143742540878,1.05360689184344,0.296459786698809,99.3318,176.945286343612,44.4907371364222,34.3447825440317,717.966666666667,717.160352422908,717.906495583932,717.14135406206,1.09852833203383,0.443746868552722,22.3,608.139207048458,9.31176078348711,5.2464979600645,154.666666666667,155.374449339207,154.451058533962,155.328160035053,1.09721624055324,0.452004751416928,20,131.013215859031,8.17856276425687,3.84912130608159,9713.33333333333,11192.1585903084,9544.83971832164,11180.4939607554,1.0819733942819,0.409215356500872,4030.0,9677.00440528634,1734.48038969088,465.531018337271,90.8333333333333,49.1964757709251,79.6926943855825,43.5615417506683,0.991943873433057,0.729771184659553,90.5,30.4819383259912,39.0697097790887,31.1395054256245,7.69,5.65264317180617,7.2260054953691,5.36398273539115,1.03736125951214,0.634174316414371,6.53,4.03590308370044,2.7101414477231,2.21362064538178,177.333333333333,87.4845814977974,100.277562212727,49.037272693622,0.612020881471352,0.681041293488607,395.0,56.2378854625551,179.139300235568,133.695305767616,3.0,3.60352422907489,2.51984209978975,3.33037081151389,0.964962923007428,0.211849242303798,3,3.40088105726872,1.4142135623731,1.01598930892243,7.25
2,141.573735,139.1189312,141.548588137572,139.115090872664,0.692969562035378,0.172597508472448,5.33652999999998,127.5795712,2.66826499999999,1.04574203976437,536.3,540.716,536.278519055164,540.712691451811,0.693107126855985,0.165771383850702,9.60000000000002,498.196,4.80000000000001,1.88120812245749,200.5,195.44,200.424549394529,195.428507688693,0.692770891918578,0.174753003173115,11,178.96,5.5,2.1555509736492,6578.0,6180.56,6563.79920472891,6178.42208738022,0.690989126237488,0.184643997676693,864.0,5619.76,432.0,169.308731021173,50.5,49.58,50.4900980391205,49.5784882540515,0.692951108534983,0.17283612678543,2.0,45.46,1.0,0.391918358845308,6.7,6.332,6.68804904288239,6.33019751976422,0.691363986274792,0.183067351062298,0.8,5.764,0.4,0.156767343538123,15.0,13.16,14.8660687473185,13.1402483991847,0.6842317651303,0.203408445459858,4.0,11.8,2.0,0.783836717690617,3.0,3.0,3.0,3.0,0.693147180559945,0.167944147734173,0,2.76,0.0,0.0,1.72
3,112.3888,60.457799031477,73.920781012045,30.9194879701977,0.841175824703052,0.731033012525765,167.8406,40.1906755447942,70.753337337165,72.8542424852364,861.766666666667,1156.01089588378,797.844859673565,1119.43325200199,1.02317784912432,0.511567090915776,810.6,938.008474576271,337.26872899152,259.813218441482,164.666666666667,89.5617433414044,132.833114594819,70.8414323860001,0.936413258827023,0.921876785738774,205,38.7675544794189,86.0555376228372,68.4561271556081,7587.143,4772.5392251816,458.764734830518,18.2642676495573,0.430599521570091,0.112103889628785,19248.571,4659.9789346247,8370.35214979422,8205.80567991233,79.35,123.391888619855,56.0779274887608,115.575637680646,0.851171388984346,0.460040973180523,127.05,103.024576271186,51.8706564446605,32.9510461361917,14.4073333333333,8.88765133171913,3.96129332309508,0.846230708326072,0.510170197912861,0.21909928793934,34.778,8.31331719128329,14.9034170876645,14.821273584213,62.6755266666667,41.7481210653753,4.3327018146104,0.27238389318882,0.316980987928926,0.0758409958708084,169.97342,41.1429200968523,76.2437664723359,72.559438672124,3.33333333333333,2.96852300242131,2.88449914061482,2.60949051849829,0.950270539233235,0.781148253324922,4,1.38983050847458,1.88561808316413,1.71349210779217,1.9
6,81.6830416666667,80.9567807142857,64.463318743588,67.5521734290097,1.6074609635599,1.29211456158308,128.2426,34.7401142857143,47.3221492926799,41.1851746631057,716.15,738.814285714286,675.217213595007,703.117406825362,1.72639405333447,1.38564973932768,810.6,310.865714285714,277.830792329912,254.944013061532,176.333333333333,169.971428571429,156.899813972854,152.165734869976,1.70657904750139,1.34205771699654,205,62.2857142857143,65.565912552857,66.6157363280675,4250.5715,5540.17557142857,1139.02470621641,1788.33224808465,1.47146130392681,0.927264297891688,8958.571,3839.79585714286,3047.92108336069,3300.07229588045,60.72,81.241,34.3273426985958,56.6977463509822,1.40185254930746,1.00994059596383,138.63,51.3304285714286,52.3352796877976,52.188779066276,8.06033333333333,9.49371428571429,5.02407238550116,6.18289004246162,1.60464073924987,1.08765438177596,12.878,5.58257142857143,4.06503471353225,4.3671528389063,108.671096666667,181.589511428571,14.9268860876736,27.4863750137992,0.951922939272283,0.282489107813208,399.97342,171.424774285714,147.221803866411,190.517283085673,2.33333333333333,2.15714285714286,2.28942848510666,2.13157922697564,1.77213938843753,1.46955501862002,1,0.828571428571429,0.471404520791032,0.363935405795914,84.6
5,85.29888,89.3881142857143,66.6648490142995,73.1429576050709,1.42585186703958,1.2011198556731,128.2426,38.3022857142857,48.6900075232855,46.2685140856664,799.58,728.668571428571,749.592348940931,689.792579113099,1.54409808271459,1.34048255566764,810.6,295.702857142857,296.002658096173,263.669439988167,158.8,170.671428571429,138.796036708178,152.583125203852,1.50244679276772,1.21631822523928,205,70.2571428571429,69.0663449155955,67.4491811723191,5324.2858,5818.48985714286,1176.01460940845,1891.98730673805,1.33850379136385,0.963881449025591,8958.571,3711.79585714286,3193.15848781838,3266.95866689322,66.17,81.8228571428571,28.9662452791622,56.9726289032778,1.1877244734213,1.02536911119259,141.0,49.6514285714286,56.0055675803754,51.0765522704571,7.1544,8.86385714285714,4.13858604472321,5.77432162119835,1.38046565667529,0.9706151072367,12.878,5.39542857142857,4.10279385784858,4.33515183219265,111.005316,175.003797142857,13.1311731511324,26.1254031605579,0.785623847019654,0.2602076085245,399.97342,165.710488571429,150.600199073704,189.733910518904,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.36798373370749,1,0.8,0.4,0.349927106111883,36.9
3,70.3706395333333,76.4125518,61.1515008431338,68.1932373945435,0.986718005470236,0.348835833095271,65.9248414,68.29880715,30.6884143227629,28.5393769681673,633.5,641.97075,632.20762271322,640.829010901317,1.09660344699791,0.576093694342052,86.4,487.77525,39.8419377038818,37.3969199191257,174.0,178.06,168.83849514743,174.01969764663,1.07077075160846,0.497210585507613,88,145.47,39.7324384686702,34.6825085597913,5927.0,7087.0575,5321.05106948617,6407.39590053883,1.00586527087512,0.354977747794833,5870.0,6314.3925,2431.73696494227,2539.07515627123,58.0666666666667,76.3625,54.7589939562433,73.348804534009,1.03764981354767,0.438683952035201,45.0,64.7235,20.8910400783579,19.0826123408196,19.5,22.7315,18.1933478083908,21.2643775065502,1.03610795404382,0.402757209779846,16.1,19.7415,6.65782747348312,6.96434546457885,104.0,99.0175,66.3330275035071,77.4965360886022,0.709272093884102,0.686861775882959,212.0,58.5775,93.4915325934208,78.5549628842761,4.0,4.4925,3.91486764116886,4.39320017100835,1.0775563270668,0.489888829309455,2,3.6825,0.816496580927726,0.86599292722285,17.4
5,72.952854,56.0553706428571,59.1862406988543,35.5266255145201,1.4457946011789,1.06851307896943,122.90607,34.4748243571429,40.250191507903,51.732668315888,776.88,1011.61585714286,734.615272701362,940.441170910266,1.54969398257646,0.817992564311775,772.0,747.187714285714,282.037085504726,353.699887665045,151.2,104.731428571429,134.66503454858,84.2602470873049,1.52027198000205,1.24844700445446,171,48.1114285714286,58.6665151513195,67.6435775493392,5329.0858,2911.02228571429,1130.14391299645,52.7817587411414,1.30020285201444,0.870640881269057,8958.571,1535.68342857143,3530.6799550011,3561.05736409622,86.386,111.137928571429,57.4684730300687,95.5825828747032,1.38443341960821,0.793144413879833,135.97,81.1953571428571,50.4870199556282,43.7416453328344,8.9644,3.87657142857143,4.78979196033283,1.0439814130905,1.33671075092445,1.10067087863502,16.978,1.74157142857143,5.82042863026427,4.71770061598241,107.805316,60.33376,13.4503489422866,0.634371828250382,0.789555345837517,0.350254403419664,399.97342,55.4133828571429,149.375412914708,136.575094286635,2.2,2.25,2.1689435423954,2.21336383940064,1.59416669911802,1.09896949732957,1,1.13428571428571,0.4,0.433012701892219,4.7
3,49.3244728666667,75.123232243,41.2918939506133,66.576734066057,0.917959543978228,0.340314485067257,65.9248414,67.4003749,30.8203575009229,29.2410234958386,675.6,643.404,670.22159234555,642.038698760706,1.09061233652135,0.62440933630118,208.8,472.638,85.6635278283588,41.4778589611373,142.333333333333,176.295,137.390506771504,172.018574913456,1.06199359142503,0.508618364275564,87,142.875,39.4658783705058,35.6991312919516,4533.33333333333,6979.55,3777.75250623874,6260.14076284302,0.914238372223725,0.353093468766649,6240.0,6221.15,2858.34839646177,2615.5386247387,88.9,77.1945,80.4520986061571,73.9721531665027,1.00748693997282,0.531831264450369,91.1,61.9215,37.2027776740752,20.2562118805565,29.2333333333333,23.0455,24.3261901010833,21.4063104063723,0.938292105086457,0.503445994633659,39.5,18.811,16.2173432541283,7.75987627156516,146.333333333333,101.595,123.93223838498,79.7831388489074,0.959207776508459,0.763096872384021,181.0,57.675,73.938412810182,78.9114121974762,4.0,4.475,3.91486764116886,4.37466622339621,1.0775563270668,0.52598752643745,2,3.59,0.816496580927726,0.871421252896669,18.7
5,104.23068,60.0316657142857,79.7760275872044,36.6638982615911,1.43376132460844,1.33989070687888,141.2506,27.4943942857143,55.0267428984271,56.9736781286358,744.78,1012.127,698.993011221116,941.059171660647,1.54022664962392,0.861639180769202,781.6,738.769285714286,294.293821885543,353.275685426916,163.4,107.977142857143,143.946404619315,85.5869792176824,1.51488717409438,1.40001230075101,185,39.59,64.4689072344181,72.3617068649446,6112.2858,3323.89085714286,1365.27551884304,56.7926723686696,1.38016830772077,1.1258494568166,8958.571,1481.29771428571,3155.63101574417,3881.82868682088,83.38,113.271428571429,74.7499913797896,103.94732073931,1.50034236502283,0.882789212083665,91.0,80.325,39.6935460748974,39.8077420426054,7.1844,4.14585714285714,4.08365516230567,1.08342784539537,1.36305107014566,1.19738053745586,12.878,1.75357142857143,4.34145752484117,4.8936477171525,87.805316,61.5694742857143,7.37853007697749,0.644141401629432,0.396048523879842,0.302473327149832,399.97342,57.1276685714286,156.193554999684,138.334502296453,2.8,2.30714285714286,2.70192007704123,2.25953484237817,1.57409733684897,1.26800820021227,2,1.05714285714286,0.748331477354788,0.505631550940131,18.0
5,91.50808,52.201317647784,64.5702746002132,34.6512081393966,1.32746464823409,1.52983544834119,184.5906,12.4086439006349,68.0098970781871,51.4810552428485,831.2,994.224514578068,781.483207751268,929.276809178173,1.54798878756205,1.06271015997028,810.6,619.066837206435,295.541543611046,339.435050974088,162.2,117.067989890896,142.332972798315,92.9598608031073,1.50889625036342,1.53369360769265,205,24.3765024964556,67.3361715573435,76.2552876218331,5511.0858,2989.70909615977,988.282363187109,77.0361925515735,1.13937944437554,1.11180237045974,13532.571,1716.93579072921,5026.19188983534,4098.59246500299,56.644,97.7491154533687,17.2612781570872,53.0958623581725,0.954578304986785,0.674537681540742,141.0,72.1600505455218,61.4743454133511,59.3818011682037,6.4304,4.84015323922826,3.40095998408194,1.36014732898379,1.28658973786238,1.17542156290869,12.878,2.40544288972447,4.62784535610256,5.21637044299938,125.265316,104.89450578438,12.600828832253,1.57229617576165,0.810628981234087,0.67826907948074,399.97342,76.667782325094,156.163948300238,157.537411545978,2.0,2.0,2.0,2.0,1.6094379124341,1.32860506487595,0,0.92128459594403,0.0,4.44089209850063e-16,133.4
6,110.320616666667,54.6389290625,78.2410666140215,35.6150362824306,1.53569548555124,1.58030406405738,188.3839,16.5271771875,74.9934181311582,54.5656640160928,790.816666666667,994.2965625,745.486816801767,930.158826335932,1.73090346720266,1.09767228754007,810.6,654.7096875,284.502029381553,337.221087836946,161.166666666667,117.703125,144.524685587656,93.687156725773,1.70733389361897,1.57538978153975,205,31.1375,61.5126454930655,75.8816264996631,6567.5715,3153.827,1495.15859793629,82.9015244738053,1.40821838522103,1.18375332066538,13532.571,1679.2855,5160.7151571006,4273.28798761463,50.6533333333333,96.3,17.7919076956343,50.5049314450611,1.13828446183411,0.678884404889811,141.0,71.1853125,57.6947691640142,60.0676237668846,6.05866666666667,4.78384375,3.5227039801952,1.36551420765331,1.49587843384222,1.20887330097146,12.878,2.443125,4.30562293854082,5.17680397669121,112.05443,102.8998525,15.6359965328804,1.60128239620343,1.0046968499222,0.693778566430642,399.97342,74.98671,145.586010666517,156.405957535116,2.16666666666667,2.003125,2.13982638786733,2.00253576309182,1.77823330579971,1.37253008052242,1,0.990625,0.372677996249965,0.0558142846859117,134.0
4,57.44444875,60.385239178,56.0679066444768,58.8429731006827,1.36277531863708,1.06121475138496,34.8436,28.766402822,12.3674872114601,13.2237327096799,763.2,799.9796,752.670059962777,788.103255444991,1.37257296347559,1.0803413111532,356.8,363.01476,126.232186862147,134.503013735158,154.0,146.7184,151.327790778129,143.662028134509,1.36919098581466,1.16265869180264,80,56.1168,28.3196045170126,30.1426326229147,6012.75,5771.3304,4994.14416159669,5021.11937682376,1.25184156530209,0.973408495841627,7350.0,2807.4104,2819.49706286423,2332.95819586118,41.4425,40.4332,24.2361445507395,24.1939229857544,1.04223802947765,0.671383889209918,75.63,31.026,31.6709001885011,33.094921026647,16.56,18.35696,15.1646689927335,16.6209441148941,1.29990368960323,0.955846532865664,19.16,10.74952,7.00298507780789,7.88474093159693,107.25,92.0284,94.2772210945761,79.6036982399129,1.25733565430163,1.14369326447347,150.0,37.96,56.4153126376164,55.7122714798095,3.5,3.6204,3.30975091964687,3.41343197970856,1.33373602720281,1.02050614927363,3,1.9184,1.11803398874989,1.19812513536775,18.5
3,66.4814666666667,66.2051948051948,48.4893343191138,48.6675427117726,0.844571606956592,0.853346939218315,111.6006,36.233961038961,46.1773703412782,45.605110018716,980.4,974.651948051948,953.247166608413,947.625027492008,1.06983028854084,1.07500682584759,554.0,160.153246753247,239.494565004441,238.970377781942,109.0,110.220779220779,97.2949536973039,98.4953848625257,1.00251716978009,0.99213030390552,108,39.1168831168831,45.18849411078,45.2199885054361,4705.143,4787.45097402597,412.544444386604,445.385750996843,0.687393520934368,0.68223821675084,7872.571,2760.54902597403,3392.26404685199,3385.64735554609,117.133333333333,114.537662337662,77.7418983642059,74.754762078376,0.844279263188752,0.852609613610914,174.5,56.2090909090909,73.4627494418468,74.224363345305,10.5073333333333,10.5928571428571,3.77071205888439,3.89994590648647,0.723231406810995,0.725976427021072,17.278,5.60974025974026,7.42803524194356,7.34961627360247,27.3421933333333,28.6839545454545,1.84686197994721,2.03611864651515,0.159812800649259,0.150969448952055,78.97342,27.6926688311688,36.5477500340959,36.9939948686394,3.66666666666667,3.64935064935065,3.30192724889463,3.29371319464792,0.994923632571775,1.00082148102658,4,1.2987012987013,1.69967317119759,1.68080248123958,10.0
5,79.171174,81.6531957142857,59.994943314639,66.5968238280338,1.38995323673403,1.29537530543363,122.90607,27.1415857142857,50.4249572386324,44.8576519786962,738.22,733.95,690.328114777212,697.533001681434,1.53656957994422,1.39335352565883,810.6,277.185714285714,299.031967521869,257.397179887981,167.0,164.928571428571,146.121196729093,148.59168252548,1.50875989419117,1.37418540888891,205,55.2857142857143,68.6352679021507,63.048127066001,4033.4858,5581.06128571429,843.945344498653,1757.15779117733,1.2247501848213,0.8964617114868,8958.571,3839.79585714286,3207.25675766792,3386.14408852457,66.244,82.4014285714286,34.7356747059872,54.6319303232401,1.20974090816925,0.998896259723364,138.63,51.1092857142857,55.5785061332166,51.7136403471964,7.2324,8.87028571428571,4.16392151950927,5.75037151101108,1.37811041573788,1.04355418784598,12.878,5.58257142857143,4.16516110612783,4.41201773452872,126.205316,191.432368571429,13.7839016024086,30.3798768008144,0.835026704071475,0.416366805986756,399.97342,171.424774285714,155.469670208177,186.750612371696,2.2,2.14285714285714,2.1689435423954,2.1192680453341,1.59416669911802,1.45948187386908,1,0.714285714285714,0.4,0.349927106111883,77.0
5,109.3031,68.1705571428571,79.5498278091273,41.3712368691663,1.3795235900177,1.43992617365907,188.3839,22.9488,70.1732361936373,67.0031043881413,741.8,963.464285714286,695.083641339741,893.668427135829,1.53860823819303,1.02549784202404,800.1,638.228571428571,296.409723187347,354.831617223765,157.0,113.857142857143,138.844134410393,92.0603093192238,1.51553593070778,1.50742083453676,171,31.3571428571429,62.4019230472908,70.1064060073351,6656.4858,3794.67878571429,1314.65171959078,94.9306023026933,1.28223138968699,1.20723874132021,11848.571,1692.14264285714,4537.00930160018,4671.56203288874,68.226,94.3410714285714,41.2159164186701,58.6858701327058,1.26334649437474,0.761391332922455,135.97,70.0839285714286,53.9104915948649,58.9080085714331,9.5044,4.79671428571429,4.63956480904287,1.35217225822682,1.25118236155739,1.37146730395204,21.778,1.76042857142857,7.55819009022663,5.72417453098912,99.405316,70.5490042857143,12.2324138363436,1.38123603111283,0.693032040100729,0.647139660113818,399.97342,57.1295671428571,151.122411614689,135.684043926004,2.4,2.17857142857143,2.35215804504935,2.1501802248772,1.58902691517397,1.38828654922667,1,0.892857142857143,0.489897948556636,0.382993046241557,81.5
6,80.5793116666667,52.2337345318118,63.9042017440865,35.3025908638479,1.61130540887194,1.5459922671756,122.90607,15.4740425199312,46.1390418792987,45.7942447869457,706.683333333333,995.404986712521,664.469460140029,927.594173380041,1.72301085260891,0.963048876857276,810.6,688.082022823198,281.938949754887,346.489275159673,175.666666666667,112.936689073003,156.315377157927,89.4891108209167,1.70627022679518,1.58148631366392,205,30.9676410817571,65.5837039379618,75.7877697888395,3799.5715,3024.58250945756,1019.97116185966,70.0114350404521,1.4410431785515,0.942306489435062,8958.571,2100.22599452869,2974.16533222257,3713.62072077554,56.2916666666667,109.008832265124,26.2904879142397,82.7146755261168,1.28178702754694,0.790451677215036,138.63,75.6113021728935,55.4020455147842,49.5415224021458,7.36033333333333,4.96766202907613,4.64266246882215,1.32006108120514,1.6015986863952,1.17300495890672,12.878,2.95386368610286,3.81300064108163,5.40509298618955,111.00443,101.225620175082,16.099836942343,1.22088348226134,0.997103177628971,0.356891553671257,399.97342,93.7798511395967,145.937258110433,167.310136223798,2.16666666666667,2.06252931061435,2.13982638786733,2.05135517197785,1.77823330579971,1.33132091215166,1,1.03079568547757,0.372677996249965,0.242114427344685,73.0
2,120.042,83.9545,95.9210672323864,67.7602665668653,0.499536230000592,0.682631250813445,144.35,12.154,72.175,62.5053835181419,762.95,710.375,755.66935891301,705.038512631032,0.683619666130924,0.615458950958371,210.3,276.325,105.15,91.0625712079337,178.0,177.0,177.988763690296,176.991588527512,0.69308405588868,0.566942581042386,4,87.0,2.0,1.73205080756888,13533.5,9020.25,10083.5469949815,6741.40536582554,0.450313368287161,0.661430365251352,18053.0,2259.75,9026.5,7817.17830726024,80.8,44.95,37.2525166935068,18.4118956631551,0.216696559080212,0.425879561041688,143.4,31.3,71.7,62.0940214513442,22.35,20.525,22.0499433105847,20.3060074832039,0.679752027687741,0.624346919364402,7.3,7.525,3.65,3.1609927238132,86.0,54.0,57.4456264653803,35.5500180342903,0.382388499555771,0.615498282275913,128.0,21.0,64.0,55.4256258422041,5.0,4.5,4.89897948556636,4.42672767880129,0.673011667009257,0.636514168294813,2,1.5,1.0,0.866025403784439,4.97
3,45.2957728666667,85.6185282854271,34.2298751742467,79.5044807077397,0.832848697777175,0.129540997275995,76.90698,82.6042674371859,33.963011996002,21.8693513127734,851.3,699.292462311558,795.261882765492,687.612634403143,1.02832981568233,0.494794351677845,735.9,573.702512562814,328.441440747053,156.410846998414,121.333333333333,185.738693467337,103.895358258718,178.040042081467,0.96354038882343,0.1987850517614,150,175.206030150754,61.2825877028341,38.2587338247211,3757.143,7817.32235175879,320.965932274118,4841.71605583328,0.551783072186325,0.0733098141890349,8568.571,7708.60729648241,3577.08128109562,2290.42347908396,91.3666666666667,89.1577889447236,81.8949676451013,87.7453873342178,0.998293462007596,0.412435654267802,98.5,77.027135678392,40.3005652014405,15.9919711996341,12.574,24.5500703517588,3.99291913941636,19.345057295269,0.630491309443934,0.0928621424482381,26.578,24.0931457286432,10.931039230863,6.92493365061373,96.3421933333333,58.0217033165829,6.96100906891692,36.1910709965629,0.482527229424603,0.444633339609785,234.97342,48.5712615075377,100.491369542637,38.4254754391488,3.33333333333333,4.73869346733668,3.10723250595386,4.63505699914005,1.02965301406457,0.236442940414267,3,4.37688442211055,1.24721912892465,0.797017241925903,7.1
